USB-500/600 Log File,
Name: CEF501shelf#13,
Model: USB-502-PLUS,
Serial Number: 10001330,
Index,Date/Time,Temp(C),Humidity(%rh),Dew Point(C),
6458,6/15/2017 10:39:32 PM,22.0,74.5,17.3,
6459,6/15/2017 11:09:32 PM,22.5,70.0,16.8,
6460,6/15/2017 11:39:32 PM,22.5,68.5,16.4,
6461,6/16/2017 12:09:32 AM,22.5,68.0,16.3,
6462,6/16/2017 12:39:32 AM,22.5,68.5,16.4,
6463,6/16/2017 1:09:32 AM,22.0,69.0,16.1,
6464,6/16/2017 1:39:32 AM,22.0,69.0,16.1,
6465,6/16/2017 2:09:32 AM,22.0,68.5,15.9,
6466,6/16/2017 2:39:32 AM,22.0,68.0,15.8,
6467,6/16/2017 3:09:32 AM,22.0,68.0,15.8,
6468,6/16/2017 3:39:32 AM,22.0,68.5,15.9,
6469,6/16/2017 4:09:32 AM,22.0,68.5,15.9,
6470,6/16/2017 4:39:32 AM,22.0,68.5,15.9,
6471,6/16/2017 5:09:32 AM,22.0,68.5,15.9,
6472,6/16/2017 5:39:32 AM,22.0,69.0,16.1,
6473,6/16/2017 6:09:32 AM,22.5,68.0,16.3,
6474,6/16/2017 6:39:32 AM,26.0,59.5,17.5,
6475,6/16/2017 7:09:32 AM,26.0,59.0,17.4,
6476,6/16/2017 7:39:32 AM,26.0,57.0,16.8,
6477,6/16/2017 8:09:32 AM,26.0,58.0,17.1,
6478,6/16/2017 8:39:32 AM,26.0,56.5,16.7,
6479,6/16/2017 9:09:32 AM,26.0,56.5,16.7,
6480,6/16/2017 9:39:32 AM,26.0,58.0,17.1,
6481,6/16/2017 10:09:32 AM,26.0,59.0,17.4,
6482,6/16/2017 10:39:32 AM,26.0,56.5,16.7,
6483,6/16/2017 11:09:32 AM,25.5,58.0,16.6,
6484,6/16/2017 11:39:32 AM,25.5,59.0,16.9,
6485,6/16/2017 12:09:32 PM,25.5,58.0,16.6,
6486,6/16/2017 12:39:32 PM,25.5,59.0,16.9,
6487,6/16/2017 1:09:32 PM,26.0,57.5,17.0,
6488,6/16/2017 1:39:32 PM,26.5,59.0,17.8,
6489,6/16/2017 2:09:32 PM,26.5,58.0,17.6,
6490,6/16/2017 2:39:32 PM,26.5,59.0,17.8,
6491,6/16/2017 3:09:32 PM,26.5,58.0,17.6,
6492,6/16/2017 3:39:32 PM,26.0,60.0,17.6,
6493,6/16/2017 4:09:32 PM,26.5,60.0,18.1,
6494,6/16/2017 4:39:32 PM,26.5,59.5,18.0,
6495,6/16/2017 5:09:32 PM,26.5,59.5,18.0,
6496,6/16/2017 5:39:32 PM,26.5,59.5,18.0,
6497,6/16/2017 6:09:32 PM,26.0,60.0,17.6,
6498,6/16/2017 6:39:32 PM,26.5,59.5,18.0,
6499,6/16/2017 7:09:32 PM,26.5,59.0,17.8,
6500,6/16/2017 7:39:32 PM,26.5,58.5,17.7,
6501,6/16/2017 8:09:32 PM,26.5,60.0,18.1,
6502,6/16/2017 8:39:32 PM,26.5,59.5,18.0,
6503,6/16/2017 9:09:32 PM,26.5,58.5,17.7,
6504,6/16/2017 9:39:32 PM,26.5,59.0,17.8,
6505,6/16/2017 10:09:32 PM,26.0,59.5,17.5,
6506,6/16/2017 10:39:32 PM,22.5,82.0,19.3,
6507,6/16/2017 11:09:32 PM,22.5,82.0,19.3,
6508,6/16/2017 11:39:32 PM,22.5,79.5,18.8,
6509,6/17/2017 12:09:32 AM,22.5,77.0,18.3,
6510,6/17/2017 12:39:32 AM,22.5,74.5,17.7,
6511,6/17/2017 1:09:32 AM,22.5,73.0,17.4,
6512,6/17/2017 1:39:32 AM,22.5,72.0,17.2,
6513,6/17/2017 2:09:32 AM,22.5,71.5,17.1,
6514,6/17/2017 2:39:32 AM,22.5,71.5,17.1,
6515,6/17/2017 3:09:32 AM,22.5,71.0,17.0,
6516,6/17/2017 3:39:32 AM,22.5,71.0,17.0,
6517,6/17/2017 4:09:32 AM,22.5,71.0,17.0,
6518,6/17/2017 4:39:32 AM,22.5,71.0,17.0,
6519,6/17/2017 5:09:32 AM,22.5,71.0,17.0,
6520,6/17/2017 5:39:32 AM,22.5,71.0,17.0,
6521,6/17/2017 6:09:32 AM,22.5,71.0,17.0,
6522,6/17/2017 6:39:32 AM,26.5,61.0,18.4,
6523,6/17/2017 7:09:32 AM,27.0,60.0,18.6,
6524,6/17/2017 7:39:32 AM,27.0,59.0,18.3,
6525,6/17/2017 8:09:32 AM,27.0,58.5,18.2,
6526,6/17/2017 8:39:32 AM,27.0,58.5,18.2,
6527,6/17/2017 9:09:32 AM,27.0,60.5,18.7,
6528,6/17/2017 9:39:32 AM,27.0,58.5,18.2,
6529,6/17/2017 10:09:32 AM,27.0,59.5,18.4,
6530,6/17/2017 10:39:32 AM,27.0,58.0,18.0,
6531,6/17/2017 11:09:32 AM,27.0,58.5,18.2,
6532,6/17/2017 11:39:32 AM,27.0,58.5,18.2,
6533,6/17/2017 12:09:32 PM,27.0,58.0,18.0,
6534,6/17/2017 12:39:32 PM,27.0,58.0,18.0,
6535,6/17/2017 1:09:32 PM,27.0,57.5,17.9,
6536,6/17/2017 1:39:32 PM,27.0,58.0,18.0,
6537,6/17/2017 2:09:32 PM,26.5,57.5,17.4,
6538,6/17/2017 2:39:32 PM,26.5,59.0,17.8,
6539,6/17/2017 3:09:32 PM,26.5,59.5,18.0,
6540,6/17/2017 3:39:32 PM,27.0,58.0,18.0,
6541,6/17/2017 4:09:32 PM,26.5,59.0,17.8,
6542,6/17/2017 4:39:32 PM,26.5,58.0,17.6,
6543,6/17/2017 5:09:32 PM,26.5,59.0,17.8,
6544,6/17/2017 5:39:32 PM,26.5,59.0,17.8,
6545,6/17/2017 6:09:32 PM,26.5,58.0,17.6,
6546,6/17/2017 6:39:32 PM,26.5,59.0,17.8,
6547,6/17/2017 7:09:32 PM,26.5,58.5,17.7,
6548,6/17/2017 7:39:32 PM,26.5,59.0,17.8,
6549,6/17/2017 8:09:32 PM,26.5,59.0,17.8,
6550,6/17/2017 8:39:32 PM,26.5,58.5,17.7,
6551,6/17/2017 9:09:32 PM,26.5,58.0,17.6,
6552,6/17/2017 9:39:32 PM,26.5,59.0,17.8,
6553,6/17/2017 10:09:32 PM,26.5,58.0,17.6,
6554,6/17/2017 10:39:32 PM,22.5,78.0,18.5,
6555,6/17/2017 11:09:32 PM,22.5,75.0,17.8,
6556,6/17/2017 11:39:32 PM,22.5,72.0,17.2,
6557,6/18/2017 12:09:32 AM,22.5,70.5,16.9,
6558,6/18/2017 12:39:32 AM,22.5,69.0,16.5,
6559,6/18/2017 1:09:32 AM,22.5,68.0,16.3,
6560,6/18/2017 1:39:32 AM,22.5,68.0,16.3,
6561,6/18/2017 2:09:32 AM,22.5,67.5,16.2,
6562,6/18/2017 2:39:32 AM,22.5,67.0,16.1,
6563,6/18/2017 3:09:32 AM,22.5,66.5,16.0,
6564,6/18/2017 3:39:32 AM,22.5,66.0,15.8,
6565,6/18/2017 4:09:32 AM,22.5,66.5,16.0,
6566,6/18/2017 4:39:32 AM,22.5,66.5,16.0,
6567,6/18/2017 5:09:32 AM,22.5,66.0,15.8,
6568,6/18/2017 5:39:32 AM,22.5,66.0,15.8,
6569,6/18/2017 6:09:32 AM,22.5,66.0,15.8,
6570,6/18/2017 6:39:32 AM,26.5,59.0,17.8,
6571,6/18/2017 7:09:32 AM,27.0,57.5,17.9,
6572,6/18/2017 7:39:32 AM,27.0,57.5,17.9,
6573,6/18/2017 8:09:32 AM,26.5,58.0,17.6,
6574,6/18/2017 8:39:32 AM,26.5,58.0,17.6,
6575,6/18/2017 9:09:32 AM,26.5,57.0,17.3,
6576,6/18/2017 9:39:32 AM,27.0,57.0,17.8,
6577,6/18/2017 10:09:32 AM,26.5,57.0,17.3,
6578,6/18/2017 10:39:32 AM,26.5,58.5,17.7,
6579,6/18/2017 11:09:32 AM,26.5,56.5,17.1,
6580,6/18/2017 11:39:32 AM,26.5,57.0,17.3,
6581,6/18/2017 12:09:32 PM,26.5,57.0,17.3,
6582,6/18/2017 12:39:32 PM,26.5,58.0,17.6,
6583,6/18/2017 1:09:32 PM,26.5,58.5,17.7,
6584,6/18/2017 1:39:32 PM,26.5,58.0,17.6,
6585,6/18/2017 2:09:32 PM,26.0,58.0,17.1,
6586,6/18/2017 2:39:32 PM,26.0,59.0,17.4,
6587,6/18/2017 3:09:32 PM,26.0,58.5,17.2,
6588,6/18/2017 3:39:32 PM,26.0,58.5,17.2,
6589,6/18/2017 4:09:32 PM,26.0,59.0,17.4,
6590,6/18/2017 4:39:32 PM,26.0,58.5,17.2,
6591,6/18/2017 5:09:32 PM,26.5,59.5,18.0,
6592,6/18/2017 5:39:32 PM,26.5,58.5,17.7,
6593,6/18/2017 6:09:32 PM,26.5,58.5,17.7,
6594,6/18/2017 6:39:32 PM,26.5,59.5,18.0,
6595,6/18/2017 7:09:32 PM,26.5,58.5,17.7,
6596,6/18/2017 7:39:32 PM,26.5,58.0,17.6,
6597,6/18/2017 8:09:32 PM,26.5,59.0,17.8,
6598,6/18/2017 8:39:32 PM,26.5,58.0,17.6,
6599,6/18/2017 9:09:32 PM,26.5,59.0,17.8,
6600,6/18/2017 9:39:32 PM,26.5,57.5,17.4,
6601,6/18/2017 10:09:32 PM,26.5,58.5,17.7,
6602,6/18/2017 10:39:32 PM,22.5,82.0,19.3,
6603,6/18/2017 11:09:32 PM,22.5,81.5,19.2,
6604,6/18/2017 11:39:32 PM,22.0,78.5,18.1,
6605,6/19/2017 12:09:32 AM,22.0,76.0,17.6,
6606,6/19/2017 12:39:32 AM,22.0,74.0,17.2,
6607,6/19/2017 1:09:32 AM,22.0,72.5,16.8,
6608,6/19/2017 1:39:32 AM,22.0,71.5,16.6,
6609,6/19/2017 2:09:32 AM,22.0,71.0,16.5,
6610,6/19/2017 2:39:32 AM,22.0,70.5,16.4,
6611,6/19/2017 3:09:32 AM,22.0,70.5,16.4,
6612,6/19/2017 3:39:32 AM,22.0,70.5,16.4,
6613,6/19/2017 4:09:32 AM,22.0,70.5,16.4,
6614,6/19/2017 4:39:32 AM,22.0,70.5,16.4,
6615,6/19/2017 5:09:32 AM,22.0,70.5,16.4,
6616,6/19/2017 5:39:32 AM,22.0,71.0,16.5,
6617,6/19/2017 6:09:32 AM,22.5,70.5,16.9,
6618,6/19/2017 6:39:32 AM,26.0,61.5,18.0,
6619,6/19/2017 7:09:32 AM,26.5,60.0,18.1,
6620,6/19/2017 7:39:32 AM,26.5,60.0,18.1,
6621,6/19/2017 8:09:32 AM,26.5,59.0,17.8,
6622,6/19/2017 8:39:32 AM,26.5,59.5,18.0,
6623,6/19/2017 9:09:32 AM,26.5,59.0,17.8,
6624,6/19/2017 9:39:32 AM,26.5,59.5,18.0,
6625,6/19/2017 10:09:32 AM,26.5,58.5,17.7,
6626,6/19/2017 10:39:32 AM,26.5,59.5,18.0,
6627,6/19/2017 11:09:32 AM,26.5,58.5,17.7,
6628,6/19/2017 11:39:32 AM,26.5,59.5,18.0,
6629,6/19/2017 12:09:32 PM,26.0,61.5,18.0,
6630,6/19/2017 12:39:32 PM,26.0,61.0,17.9,
6631,6/19/2017 1:09:32 PM,26.0,59.0,17.4,
6632,6/19/2017 1:39:32 PM,26.0,60.0,17.6,
6633,6/19/2017 2:09:32 PM,26.5,59.5,18.0,
6634,6/19/2017 2:39:32 PM,26.5,59.5,18.0,
6635,6/19/2017 3:09:32 PM,26.5,59.5,18.0,
6636,6/19/2017 3:39:32 PM,26.5,59.5,18.0,
6637,6/19/2017 4:09:32 PM,26.5,58.5,17.7,
6638,6/19/2017 4:39:32 PM,26.5,57.0,17.3,
6639,6/19/2017 5:09:32 PM,26.5,60.0,18.1,
6640,6/19/2017 5:39:32 PM,26.5,59.5,18.0,
6641,6/19/2017 6:09:32 PM,26.5,59.0,17.8,
6642,6/19/2017 6:39:32 PM,27.0,58.0,18.0,
6643,6/19/2017 7:09:32 PM,26.5,58.5,17.7,
6644,6/19/2017 7:39:32 PM,26.5,59.0,17.8,
6645,6/19/2017 8:09:32 PM,26.5,57.5,17.4,
6646,6/19/2017 8:39:32 PM,26.5,57.5,17.4,
6647,6/19/2017 9:09:32 PM,27.0,58.0,18.0,
6648,6/19/2017 9:39:32 PM,26.5,58.0,17.6,
6649,6/19/2017 10:09:32 PM,26.5,58.5,17.7,
6650,6/19/2017 10:39:32 PM,22.5,83.5,19.6,
6651,6/19/2017 11:09:32 PM,22.0,86.0,19.5,
6652,6/19/2017 11:39:32 PM,22.0,85.0,19.4,
6653,6/20/2017 12:09:32 AM,22.0,83.0,19.0,
6654,6/20/2017 12:39:32 AM,22.0,81.0,18.6,
6655,6/20/2017 1:09:32 AM,22.0,79.0,18.2,
6656,6/20/2017 1:39:32 AM,22.0,77.5,17.9,
6657,6/20/2017 2:09:32 AM,22.0,76.0,17.6,
6658,6/20/2017 2:39:32 AM,22.0,74.5,17.3,
6659,6/20/2017 3:09:32 AM,22.0,74.5,17.3,
6660,6/20/2017 3:39:32 AM,22.0,74.0,17.2,
6661,6/20/2017 4:09:32 AM,22.0,73.5,17.0,
6662,6/20/2017 4:39:32 AM,22.0,73.5,17.0,
6663,6/20/2017 5:09:32 AM,22.5,73.0,17.4,
6664,6/20/2017 5:39:32 AM,22.0,75.0,17.4,
6665,6/20/2017 6:09:32 AM,22.5,77.0,18.3,
6666,6/20/2017 6:39:32 AM,25.5,66.5,18.8,
6667,6/20/2017 7:09:32 AM,25.5,64.0,18.2,
6668,6/20/2017 7:39:32 AM,25.5,63.0,17.9,
6669,6/20/2017 8:09:32 AM,25.5,64.0,18.2,
6670,6/20/2017 8:39:32 AM,25.5,63.5,18.1,
6671,6/20/2017 9:09:32 AM,25.5,62.5,17.8,
6672,6/20/2017 9:39:32 AM,25.5,63.5,18.1,
6673,6/20/2017 10:09:32 AM,25.5,63.5,18.1,
6674,6/20/2017 10:39:32 AM,26.5,60.5,18.2,
6675,6/20/2017 11:09:32 AM,26.5,59.5,18.0,
6676,6/20/2017 11:39:32 AM,26.5,59.5,18.0,
6677,6/20/2017 12:09:32 PM,26.5,59.5,18.0,
6678,6/20/2017 12:39:32 PM,26.5,60.0,18.1,
6679,6/20/2017 1:09:32 PM,26.5,60.0,18.1,
6680,6/20/2017 1:39:32 PM,26.5,59.0,17.8,
6681,6/20/2017 2:09:32 PM,26.5,59.5,18.0,
6682,6/20/2017 2:39:32 PM,26.5,59.5,18.0,
6683,6/20/2017 3:09:32 PM,26.0,60.0,17.6,
6684,6/20/2017 3:39:32 PM,26.0,59.0,17.4,
6685,6/20/2017 4:09:32 PM,26.0,59.0,17.4,
6686,6/20/2017 4:39:32 PM,26.5,59.0,17.8,
6687,6/20/2017 5:09:32 PM,26.0,58.5,17.2,
6688,6/20/2017 5:39:32 PM,26.0,58.5,17.2,
6689,6/20/2017 6:09:32 PM,26.5,59.0,17.8,
6690,6/20/2017 6:39:32 PM,26.5,59.5,18.0,
6691,6/20/2017 7:09:32 PM,26.5,59.0,17.8,
6692,6/20/2017 7:39:32 PM,26.5,58.5,17.7,
6693,6/20/2017 8:09:32 PM,26.5,59.0,17.8,
6694,6/20/2017 8:39:32 PM,26.5,57.5,17.4,
6695,6/20/2017 9:09:32 PM,26.5,58.0,17.6,
6696,6/20/2017 9:39:32 PM,26.5,58.0,17.6,
6697,6/20/2017 10:09:32 PM,26.5,58.0,17.6,
6698,6/20/2017 10:39:32 PM,22.5,84.0,19.7,
6699,6/20/2017 11:09:32 PM,22.5,86.0,20.0,
6700,6/20/2017 11:39:32 PM,22.5,86.0,20.0,
6701,6/21/2017 12:09:32 AM,22.0,84.5,19.3,
6702,6/21/2017 12:39:32 AM,22.0,82.5,18.9,
6703,6/21/2017 1:09:32 AM,22.0,80.5,18.5,
6704,6/21/2017 1:39:32 AM,22.0,78.5,18.1,
6705,6/21/2017 2:09:32 AM,22.0,77.5,17.9,
6706,6/21/2017 2:39:32 AM,22.0,76.0,17.6,
6707,6/21/2017 3:09:32 AM,22.0,75.0,17.4,
6708,6/21/2017 3:39:32 AM,22.0,74.5,17.3,
6709,6/21/2017 4:09:32 AM,22.0,74.5,17.3,
6710,6/21/2017 4:39:32 AM,22.5,74.0,17.6,
6711,6/21/2017 5:09:32 AM,22.5,74.0,17.6,
6712,6/21/2017 5:39:32 AM,22.5,74.0,17.6,
6713,6/21/2017 6:09:32 AM,22.5,73.5,17.5,
6714,6/21/2017 6:39:32 AM,26.0,63.0,18.4,
6715,6/21/2017 7:09:32 AM,26.5,61.0,18.4,
6716,6/21/2017 7:39:32 AM,26.5,61.0,18.4,
6717,6/21/2017 8:09:32 AM,26.5,59.0,17.8,
6718,6/21/2017 8:39:32 AM,26.5,59.5,18.0,
6719,6/21/2017 9:09:32 AM,26.5,59.0,17.8,
6720,6/21/2017 9:39:32 AM,26.5,60.5,18.2,
6721,6/21/2017 10:09:32 AM,26.5,60.0,18.1,
6722,6/21/2017 10:39:32 AM,26.0,59.0,17.4,
6723,6/21/2017 11:09:32 AM,26.0,59.5,17.5,
6724,6/21/2017 11:39:32 AM,26.5,60.0,18.1,
6725,6/21/2017 12:09:32 PM,26.5,59.5,18.0,
6726,6/21/2017 12:39:32 PM,26.5,59.0,17.8,
6727,6/21/2017 1:09:32 PM,26.5,59.5,18.0,
6728,6/21/2017 1:39:32 PM,26.5,60.5,18.2,
6729,6/21/2017 2:09:32 PM,26.5,59.0,17.8,
6730,6/21/2017 2:39:32 PM,26.5,59.5,18.0,
6731,6/21/2017 3:09:32 PM,26.5,60.0,18.1,
6732,6/21/2017 3:39:32 PM,26.5,58.0,17.6,
6733,6/21/2017 4:09:32 PM,26.5,58.5,17.7,
6734,6/21/2017 4:39:32 PM,27.0,59.0,18.3,
6735,6/21/2017 5:09:32 PM,27.0,58.0,18.0,
6736,6/21/2017 5:39:32 PM,27.0,59.0,18.3,
6737,6/21/2017 6:09:32 PM,27.0,58.5,18.2,
6738,6/21/2017 6:39:32 PM,27.0,58.0,18.0,
6739,6/21/2017 7:09:32 PM,27.0,58.0,18.0,
6740,6/21/2017 7:39:32 PM,27.0,57.0,17.8,
6741,6/21/2017 8:09:32 PM,27.0,58.0,18.0,
6742,6/21/2017 8:39:32 PM,27.0,58.0,18.0,
6743,6/21/2017 9:09:32 PM,26.5,58.5,17.7,
6744,6/21/2017 9:39:32 PM,27.0,58.0,18.0,
6745,6/21/2017 10:09:32 PM,26.5,58.0,17.6,
6746,6/21/2017 10:39:32 PM,22.5,83.0,19.5,
6747,6/21/2017 11:09:32 PM,22.5,84.5,19.8,
6748,6/21/2017 11:39:32 PM,22.5,83.0,19.5,
6749,6/22/2017 12:09:32 AM,22.0,81.0,18.6,
6750,6/22/2017 12:39:32 AM,22.5,79.5,18.8,
6751,6/22/2017 1:09:32 AM,22.0,78.0,18.0,
6752,6/22/2017 1:39:32 AM,22.5,77.0,18.3,
6753,6/22/2017 2:09:32 AM,22.5,75.5,18.0,
6754,6/22/2017 2:39:32 AM,22.5,74.5,17.7,
6755,6/22/2017 3:09:32 AM,22.5,73.5,17.5,
6756,6/22/2017 3:39:32 AM,22.5,73.0,17.4,
6757,6/22/2017 4:09:32 AM,22.5,72.5,17.3,
6758,6/22/2017 4:39:32 AM,22.5,72.5,17.3,
6759,6/22/2017 5:09:32 AM,22.5,71.0,17.0,
6760,6/22/2017 5:39:32 AM,22.5,69.0,16.5,
6761,6/22/2017 6:09:32 AM,22.5,66.5,16.0,
6762,6/22/2017 6:39:32 AM,26.0,58.0,17.1,
6763,6/22/2017 7:09:32 AM,26.5,57.5,17.4,
6764,6/22/2017 7:39:32 AM,26.5,56.5,17.1,
6765,6/22/2017 8:09:32 AM,26.5,56.5,17.1,
6766,6/22/2017 8:39:32 AM,26.5,56.5,17.1,
6767,6/22/2017 9:09:32 AM,26.5,56.0,17.0,
6768,6/22/2017 9:39:32 AM,26.5,57.0,17.3,
6769,6/22/2017 10:09:32 AM,26.5,57.0,17.3,
6770,6/22/2017 10:39:32 AM,26.5,58.0,17.6,
6771,6/22/2017 11:09:32 AM,26.5,56.5,17.1,
6772,6/22/2017 11:39:32 AM,26.5,55.0,16.7,
6773,6/22/2017 12:09:32 PM,26.5,58.0,17.6,
6774,6/22/2017 12:39:32 PM,26.5,56.0,17.0,
6775,6/22/2017 1:09:32 PM,26.5,58.0,17.6,
6776,6/22/2017 1:39:32 PM,26.5,58.5,17.7,
6777,6/22/2017 2:09:32 PM,26.5,53.5,16.3,
6778,6/22/2017 2:39:32 PM,26.0,57.0,16.8,
6779,6/22/2017 3:09:32 PM,26.0,58.0,17.1,
6780,6/22/2017 3:39:32 PM,26.0,57.5,17.0,
6781,6/22/2017 4:09:32 PM,26.0,56.5,16.7,
6782,6/22/2017 4:39:32 PM,25.5,65.0,18.4,
6783,6/22/2017 5:09:32 PM,26.0,60.5,17.8,
6784,6/22/2017 5:39:32 PM,26.0,58.5,17.2,
6785,6/22/2017 6:09:32 PM,26.0,60.0,17.6,
6786,6/22/2017 6:39:32 PM,26.0,59.0,17.4,
6787,6/22/2017 7:09:32 PM,26.0,58.5,17.2,
6788,6/22/2017 7:39:32 PM,26.0,57.5,17.0,
6789,6/22/2017 8:09:32 PM,26.0,57.5,17.0,
6790,6/22/2017 8:39:32 PM,26.0,59.0,17.4,
6791,6/22/2017 9:09:32 PM,26.0,59.0,17.4,
6792,6/22/2017 9:39:32 PM,25.5,58.5,16.8,
6793,6/22/2017 10:09:32 PM,25.5,58.5,16.8,
6794,6/22/2017 10:39:32 PM,22.5,81.5,19.2,
6795,6/22/2017 11:09:32 PM,22.5,78.5,18.6,
6796,6/22/2017 11:39:32 PM,22.5,74.5,17.7,
6797,6/23/2017 12:09:32 AM,22.5,72.5,17.3,
6798,6/23/2017 12:39:32 AM,22.5,71.0,17.0,
6799,6/23/2017 1:09:32 AM,22.5,70.5,16.9,
6800,6/23/2017 1:39:32 AM,22.5,70.0,16.8,
6801,6/23/2017 2:09:32 AM,22.5,69.5,16.6,
6802,6/23/2017 2:39:32 AM,22.5,69.5,16.6,
6803,6/23/2017 3:09:32 AM,22.5,70.0,16.8,
6804,6/23/2017 3:39:32 AM,22.5,70.0,16.8,
6805,6/23/2017 4:09:32 AM,22.5,70.0,16.8,
6806,6/23/2017 4:39:32 AM,22.5,70.0,16.8,
6807,6/23/2017 5:09:32 AM,22.5,70.0,16.8,
6808,6/23/2017 5:39:32 AM,22.5,70.0,16.8,
6809,6/23/2017 6:09:32 AM,22.5,70.0,16.8,
6810,6/23/2017 6:39:32 AM,25.5,60.5,17.3,
6811,6/23/2017 7:09:32 AM,26.0,60.0,17.6,
6812,6/23/2017 7:39:32 AM,25.5,60.0,17.2,
6813,6/23/2017 8:09:32 AM,26.0,60.0,17.6,
6814,6/23/2017 8:39:32 AM,25.5,60.0,17.2,
6815,6/23/2017 9:09:32 AM,25.5,59.0,16.9,
6816,6/23/2017 9:39:32 AM,26.0,59.0,17.4,
6817,6/23/2017 10:09:32 AM,25.5,59.5,17.0,
6818,6/23/2017 10:39:32 AM,26.0,57.5,17.0,
6819,6/23/2017 11:09:32 AM,26.0,58.5,17.2,
6820,6/23/2017 11:39:32 AM,25.5,61.0,17.4,
6821,6/23/2017 12:09:32 PM,25.5,60.5,17.3,
6822,6/23/2017 12:39:32 PM,25.5,60.5,17.3,
6823,6/23/2017 1:09:32 PM,25.5,59.0,16.9,
6824,6/23/2017 1:39:32 PM,25.5,59.5,17.0,
6825,6/23/2017 2:09:32 PM,25.5,61.0,17.4,
6826,6/23/2017 2:39:32 PM,25.0,63.0,17.5,
6827,6/23/2017 3:09:32 PM,25.0,63.5,17.6,
6828,6/23/2017 3:39:32 PM,25.0,63.5,17.6,
6829,6/23/2017 4:09:32 PM,25.0,63.5,17.6,
6830,6/23/2017 4:39:32 PM,25.0,63.0,17.5,
6831,6/23/2017 5:09:32 PM,25.0,62.5,17.3,
6832,6/23/2017 5:39:32 PM,25.5,63.0,17.9,
6833,6/23/2017 6:09:32 PM,25.0,61.5,17.1,
6834,6/23/2017 6:39:32 PM,25.0,62.0,17.2,
6835,6/23/2017 7:09:32 PM,25.0,62.0,17.2,
6836,6/23/2017 7:39:32 PM,25.0,62.5,17.3,
6837,6/23/2017 8:09:32 PM,25.0,61.5,17.1,
6838,6/23/2017 8:39:32 PM,25.0,62.5,17.3,
6839,6/23/2017 9:09:32 PM,25.0,62.0,17.2,
6840,6/23/2017 9:39:32 PM,25.0,62.0,17.2,
6841,6/23/2017 10:09:32 PM,25.0,62.5,17.3,
6842,6/23/2017 10:39:32 PM,22.0,84.5,19.3,
6843,6/23/2017 11:09:32 PM,22.5,86.0,20.0,
6844,6/23/2017 11:39:32 PM,22.5,84.5,19.8,
6845,6/24/2017 12:09:32 AM,22.5,81.5,19.2,
6846,6/24/2017 12:39:32 AM,22.5,79.0,18.7,
6847,6/24/2017 1:09:32 AM,22.5,76.5,18.2,
6848,6/24/2017 1:39:32 AM,22.5,74.5,17.7,
6849,6/24/2017 2:09:32 AM,22.5,73.0,17.4,
6850,6/24/2017 2:39:32 AM,22.5,72.5,17.3,
6851,6/24/2017 3:09:32 AM,22.5,72.0,17.2,
6852,6/24/2017 3:39:32 AM,22.5,71.5,17.1,
6853,6/24/2017 4:09:32 AM,22.5,71.5,17.1,
6854,6/24/2017 4:39:32 AM,22.5,71.0,17.0,
6855,6/24/2017 5:09:32 AM,22.5,71.0,17.0,
6856,6/24/2017 5:39:32 AM,22.5,71.0,17.0,
6857,6/24/2017 6:09:32 AM,22.5,71.0,17.0,
6858,6/24/2017 6:39:32 AM,25.0,65.0,18.0,
6859,6/24/2017 7:09:32 AM,25.0,65.0,18.0,
6860,6/24/2017 7:39:32 AM,25.0,64.0,17.7,
6861,6/24/2017 8:09:32 AM,25.0,63.0,17.5,
6862,6/24/2017 8:39:32 AM,25.0,64.5,17.8,
6863,6/24/2017 9:09:32 AM,25.0,64.0,17.7,
6864,6/24/2017 9:39:32 AM,25.5,63.5,18.1,
6865,6/24/2017 10:09:32 AM,25.5,63.5,18.1,
6866,6/24/2017 10:39:32 AM,25.0,61.5,17.1,
6867,6/24/2017 11:09:32 AM,25.0,63.0,17.5,
6868,6/24/2017 11:39:32 AM,25.0,63.5,17.6,
6869,6/24/2017 12:09:32 PM,25.5,63.5,18.1,
6870,6/24/2017 12:39:32 PM,25.5,62.5,17.8,
6871,6/24/2017 1:09:32 PM,25.5,61.5,17.6,
6872,6/24/2017 1:39:32 PM,25.5,63.0,17.9,
6873,6/24/2017 2:09:32 PM,25.5,63.0,17.9,
6874,6/24/2017 2:39:32 PM,25.5,62.0,17.7,
6875,6/24/2017 3:09:32 PM,25.5,63.5,18.1,
6876,6/24/2017 3:39:32 PM,25.5,63.0,17.9,
6877,6/24/2017 4:09:32 PM,25.5,63.0,17.9,
6878,6/24/2017 4:39:32 PM,25.0,62.0,17.2,
6879,6/24/2017 5:09:32 PM,25.0,62.5,17.3,
6880,6/24/2017 5:39:32 PM,25.0,62.0,17.2,
6881,6/24/2017 6:09:32 PM,25.0,63.0,17.5,
6882,6/24/2017 6:39:32 PM,25.0,61.5,17.1,
6883,6/24/2017 7:09:32 PM,25.0,61.5,17.1,
6884,6/24/2017 7:39:32 PM,25.0,63.0,17.5,
6885,6/24/2017 8:09:32 PM,25.0,61.0,17.0,
6886,6/24/2017 8:39:32 PM,25.0,61.5,17.1,
6887,6/24/2017 9:09:32 PM,25.0,63.0,17.5,
6888,6/24/2017 9:39:32 PM,25.0,63.0,17.5,
6889,6/24/2017 10:09:32 PM,25.0,62.0,17.2,
6890,6/24/2017 10:39:32 PM,22.0,84.5,19.3,
6891,6/24/2017 11:09:32 PM,22.5,86.5,20.1,
